Unnamed: 0,Player (17),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Stingley Jr.  Derek Stingley Jr.,CB,27.0,26500000.0,7.92,-10000000.0,21500000.0,2030
2,Pitre  Jalen Pitre,CB,29.0,13000000.0,3.89,-2500000.0,10500000.0,2029
3,Hunter  Danielle Hunter,ED,34.0,8200000.0,2.45,,,2027
4,Howard  Tytus Howard,T,32.0,5441000.0,1.63,,,2027
5,Al-Shaair  Azeez Al-Shaair,LB,31.0,3766000.0,1.13,,,2027
6,Higgins  Jayden Higgins,WR,26.0,3722990.0,1.11,-3722990.0,2435568.0,2029
7,Ersery  Aireontae Ersery,LT,26.0,2930976.0,0.88,-1088648.0,2096133.0,2029
8,Collins  Nico Collins,WR,29.0,2466000.0,0.74,-4932000.0,,2028
9,Noel  Jaylin Noel,WR,26.0,2057636.0,0.62,-335792.0,1721844.0,2029
10,Smith  Jaylin Smith,CB,25.0,1960377.0,0.59,-280215.0,1680162.0,2029
11,Marks  Woody Marks,RB,28.0,1485942.0,0.44,-250942.0,1235000.0,2029
12,Reed  Jaylen Reed,S,25.0,1295950.0,0.39,-60950.0,1235000.0,2029
13,Mertz  Graham Mertz,QB,28.0,1292121.0,0.39,-57121.0,1235000.0,2029
14,Hamilton  Kyonte Hamilton,DL,26.0,1269582.0,0.38,-34582.0,1235000.0,2029
15,Pryor  Layne Pryor,TE,,1165000.0,0.35,,1165000.0,2029
16,Fairbairn  Ka'imi Fairbairn,K,34.0,695000.0,0.21,,,2027
17,Schultz  Dalton Schultz,TE,32.0,,,,,2027
