Unnamed: 0,Player (12),Pos,Age,Cap Hit,Cap Hit Pct  League Cap,Dead Cap,Cash Total,Free Agent  Year
1,Herbert  Justin Herbert,QB,30,71120000.0,21.26,-28120000.0,52000000.0,2030
2,Slater  Rashawn Slater,LT,29,29090000.0,8.7,-11600000.0,23290000.0,2030
3,Tart  Teair Tart,DL,31,12000000.0,3.59,-2000000.0,10000000.0,2029
4,Dicker  Cameron Dicker,K,28,6976000.0,2.09,-1475000.0,5501000.0,2029
5,Hampton  Omarion Hampton,RB,25,5655511.0,1.69,-5655511.0,3263790.0,2030
6,Harris  Tre Harris,WR,26,2487449.0,0.74,-581399.0,1906050.0,2029
7,Caldwell  Jamarree Caldwell,DL,28,2008767.0,0.6,-307866.0,1700901.0,2029
8,Kennard  Kyle Kennard,ED,27,1467641.0,0.44,-232641.0,1235000.0,2029
9,Lambert-Smith  KeAndre Lambert-Smith,WR,26,1337001.0,0.4,-102001.0,1235000.0,2029
10,Gadsden II  Oronde Gadsden II,TE,25,1328509.0,0.4,-93509.0,1235000.0,2029
11,Mickens  R.J. Mickens,S,27,1278570.0,0.38,-43570.0,1235000.0,2029
12,Alt  Joe Alt,LT,25,,,,,2029
